f1_slpm,f1_str_acc,f1_str_def,f1_td_avg,f1_td_acc,f1_td_def,f1_sub_avg,f2_slpm,f2_str_acc,f2_str_def,f2_td_avg,f2_td_acc,f2_td_def,f2_sub_avg,reach_diff,height_diff,weight_diff,age_diff,slpm_ratio,str_acc_ratio,str_def_ratio,td_avg_ratio,td_acc_ratio,td_def_ratio,sub_avg_ratio,reach_advantage,height_advantage,weight_advantage,age_advantage,f1_striking_score,f2_striking_score,f1_grappling_score,f2_grappling_score,striking_score_diff,grappling_score_diff,reach_x_height,weight_x_reach,age_x_reach,reach_diff_squared,age_diff_squared,weight_diff_squared,striker_vs_grappler,f1_strike_grapple_ratio,f2_strike_grapple_ratio,strike_grapple_ratio_diff,f1_stance_,f1_stance_Orthodox,f1_stance_Southpaw,f1_stance_Switch,f1_stance_nan,f2_stance_,f2_stance_Orthodox,f2_stance_Southpaw,f2_stance_Switch,f2_stance_nan,label
2.49,0.61,0.57,2.92,0.3,0.3,1.3,4.83,0.41,0.61,0.36,0.16,0.81,0.7,3.0,2.0,0,-1.0,0.5155279503105591,1.4878048780487805,0.9344262295081966,8.11111111111111,1.875,0.37037037037037035,1.8571428571428574,1,0,0,0,0.865773,1.207983,0.2628,0.046656,-0.34221,0.21614399999999998,6.0,0.0,-3.0,9.0,1.0,0,0,2.386364388092613,8.23684677067423,-5.8504823825816175,False,False,True,False,False,False,True,False,False,False,1
4.83,0.41,0.61,0.36,0.16,0.81,0.7,2.27,0.59,0.58,3.24,0.36,0.33,1.2,-2.0,-3.0,20,0.0,2.1277533039647576,0.6949152542372882,1.0517241379310345,0.1111111111111111,0.4444444444444445,2.4545454545454546,0.5833333333333334,0,0,1,0,1.207983,0.7767939999999999,0.046656,0.38491200000000003,0.43118900000000016,-0.338256,6.0,-40.0,-0.0,4.0,0.0,400,0,8.23684677067423,1.6019277724618073,6.634918998212423,False,True,False,False,False,False,False,True,False,False,0
2.27,0.59,0.58,3.24,0.36,0.33,1.2,4.83,0.41,0.61,0.36,0.16,0.81,0.7,2.0,3.0,-20,0.0,0.4699792960662526,1.4390243902439024,0.9508196721311475,9.000000000000002,2.25,0.4074074074074074,1.7142857142857144,0,1,0,0,0.7767939999999999,1.207983,0.38491200000000003,0.046656,-0.43118900000000016,0.338256,6.0,-40.0,0.0,4.0,0.0,400,0,1.6019277724618073,8.23684677067423,-6.634918998212423,False,False,True,False,False,False,True,False,False,False,1
4.83,0.41,0.61,0.36,0.16,0.81,0.7,3.6,0.45,0.53,1.18,0.23,0.66,0.5,-3.0,-4.0,0,-3.0,1.3416666666666666,0.911111111111111,1.150943396226415,0.3050847457627119,0.6956521739130435,1.2272727272727273,1.4,0,0,0,1,1.207983,0.8586000000000001,0.046656,0.179124,0.3493829999999999,-0.132468,12.0,-0.0,9.0,9.0,9.0,0,0,8.23684677067423,3.0760522205184793,5.160794550155751,False,True,False,False,False,False,False,False,True,False,1
3.6,0.45,0.53,1.18,0.23,0.66,0.5,4.83,0.41,0.61,0.36,0.16,0.81,0.7,3.0,4.0,0,3.0,0.7453416149068323,1.0975609756097562,0.8688524590163935,3.2777777777777777,1.4375,0.8148148148148148,0.7142857142857143,1,1,0,0,0.8586000000000001,1.207983,0.179124,0.046656,-0.3493829999999999,0.132468,12.0,0.0,9.0,9.0,9.0,0,0,3.0760522205184793,8.23684677067423,-5.160794550155751,False,False,False,True,False,False,True,False,False,False,0
4.07,0.4,0.55,0.6,0.45,0.43,1.2,1.58,0.37,0.6,0.53,0.5,0.23,2.6,1.0,2.0,0,4.0,2.5759493670886076,1.0810810810810811,0.9166666666666667,1.1320754716981132,0.9,1.8695652173913042,0.4615384615384615,0,0,0,0,0.8954000000000001,0.35076,0.11610000000000001,0.060950000000000004,0.54464,0.055150000000000005,2.0,0.0,4.0,1.0,16.0,0,0,4.14345210550671,2.179310344827586,1.9641417606791238,False,True,False,False,False,False,False,False,True,False,0
4.07,0.4,0.55,0.6,0.45,0.43,1.2,1.58,0.37,0.6,0.53,0.5,0.23,2.6,1.0,2.0,0,4.0,2.5759493670886076,1.0810810810810811,0.9166666666666667,1.1320754716981132,0.9,1.8695652173913042,0.4615384615384615,0,0,0,0,0.8954000000000001,0.35076,0.11610000000000001,0.060950000000000004,0.54464,0.055150000000000005,2.0,0.0,4.0,1.0,16.0,0,0,4.14345210550671,2.179310344827586,1.9641417606791238,False,True,False,False,False,False,False,False,True,False,0
1.58,0.37,0.6,0.53,0.5,0.23,2.6,4.07,0.4,0.55,0.6,0.45,0.43,1.2,-1.0,-2.0,0,-4.0,0.3882063882063882,0.9249999999999999,1.0909090909090908,0.8833333333333334,1.1111111111111112,0.5348837209302326,2.166666666666667,0,0,0,1,0.35076,0.8954000000000001,0.060950000000000004,0.11610000000000001,-0.54464,-0.055150000000000005,2.0,-0.0,4.0,1.0,16.0,0,0,2.179310344827586,4.14345210550671,-1.9641417606791238,False,False,False,True,False,False,True,False,False,False,1
1.58,0.37,0.6,0.53,0.5,0.23,2.6,4.07,0.4,0.55,0.6,0.45,0.43,1.2,-1.0,-2.0,0,-4.0,0.3882063882063882,0.9249999999999999,1.0909090909090908,0.8833333333333334,1.1111111111111112,0.5348837209302326,2.166666666666667,0,0,0,1,0.35076,0.8954000000000001,0.060950000000000004,0.11610000000000001,-0.54464,-0.055150000000000005,2.0,-0.0,4.0,1.0,16.0,0,0,2.179310344827586,4.14345210550671,-1.9641417606791238,False,False,False,True,False,False,True,False,False,False,1
4.07,0.4,0.55,0.6,0.45,0.43,1.2,1.67,0.5,0.43,2.36,0.33,0.0,3.5,2.0,1.0,0,0.0,2.4371257485029942,0.8,1.2790697674418605,0.2542372881355932,1.3636363636363635,4.3,0.34285714285714286,0,0,0,0,0.8954000000000001,0.35905,0.11610000000000001,0.0,0.5363500000000001,0.11610000000000001,2.0,0.0,0.0,4.0,0.0,0,0,4.14345210550671,3.5904999999999996,0.5529521055067104,False,True,False,False,False,False,True,False,False,False,1
1.67,0.5,0.43,2.36,0.33,0.0,3.5,4.07,0.4,0.55,0.6,0.45,0.43,1.2,-2.0,-1.0,0,0.0,0.41031941031941027,1.25,0.7818181818181817,3.933333333333333,0.7333333333333334,0.0,2.916666666666667,0,0,0,0,0.35905,0.8954000000000001,0.0,0.11610000000000001,-0.5363500000000001,-0.11610000000000001,2.0,-0.0,-0.0,4.0,0.0,0,0,3.5904999999999996,4.14345210550671,-0.5529521055067104,False,True,False,False,False,False,True,False,False,False,0
4.07,0.4,0.55,0.6,0.45,0.43,1.2,3.66,0.44,0.5,3.99,0.47,0.75,0.7,3.0,1.0,0,1.0,1.1120218579234973,0.9090909090909092,1.1,0.15037593984962405,0.9574468085106383,0.5733333333333334,1.7142857142857144,1,0,0,0,0.8954000000000001,0.8052,0.11610000000000001,1.406475,0.09020000000000006,-1.2903749999999998,3.0,0.0,3.0,9.0,1.0,0,0,4.14345210550671,0.5344927728638046,3.6089593326429052,False,True,False,False,False,False,False,True,False,False,0
3.66,0.44,0.5,3.99,0.47,0.75,0.7,4.07,0.4,0.55,0.6,0.45,0.43,1.2,-3.0,-1.0,0,-1.0,0.8992628992628993,1.0999999999999999,0.9090909090909091,6.65,1.0444444444444443,1.744186046511628,0.5833333333333334,0,0,0,0,0.8052,0.8954000000000001,1.406475,0.11610000000000001,-0.09020000000000006,1.2903749999999998,3.0,-0.0,3.0,9.0,1.0,0,0,0.5344927728638046,4.14345210550671,-3.6089593326429052,False,False,True,False,False,False,True,False,False,False,1
4.07,0.4,0.55,0.6,0.45,0.43,1.2,5.55,0.41,0.43,0.67,0.75,0.45,1.1,2.0,-1.0,0,2.0,0.7333333333333334,0.9756097560975611,1.2790697674418605,0.8955223880597014,0.6,0.9555555555555555,1.0909090909090908,0,0,0,0,0.8954000000000001,0.9784649999999998,0.11610000000000001,0.22612500000000002,-0.08306499999999972,-0.11002500000000001,-2.0,0.0,4.0,4.0,4.0,0,0,4.14345210550671,3.0002759678037556,1.1431761377029543,False,True,False,False,False,False,False,True,False,False,0
5.55,0.41,0.43,0.67,0.75,0.45,1.1,4.07,0.4,0.55,0.6,0.45,0.43,1.2,-2.0,1.0,0,-2.0,1.3636363636363635,1.025,0.7818181818181817,1.1166666666666667,1.6666666666666665,1.0465116279069768,0.9166666666666667,0,0,0,0,0.9784649999999998,0.8954000000000001,0.22612500000000002,0.11610000000000001,0.08306499999999972,0.11002500000000001,-2.0,-0.0,4.0,4.0,4.0,0,0,3.0002759678037556,4.14345210550671,-1.1431761377029543,False,False,True,False,False,False,True,False,False,False,1
4.07,0.4,0.55,0.6,0.45,0.43,1.2,4.36,0.5,0.49,2.8,0.47,0.69,1.0,3.0,3.0,0,0.0,0.9334862385321101,0.8,1.1224489795918369,0.2142857142857143,0.9574468085106383,0.6231884057971014,1.2,1,1,0,0,0.8954000000000001,1.0682,0.11610000000000001,0.9080399999999998,-0.17279999999999995,-0.7919399999999999,9.0,0.0,0.0,9.0,0.0,0,0,4.14345210550671,1.0596801714217692,3.0837719340849405,False,True,False,False,False,False,True,False,False,False,0
4.36,0.5,0.49,2.8,0.47,0.69,1.0,4.07,0.4,0.55,0.6,0.45,0.43,1.2,-3.0,-3.0,0,0.0,1.0712530712530712,1.25,0.8909090909090909,4.666666666666667,1.0444444444444443,1.6046511627906976,0.8333333333333334,0,0,0,0,1.0682,0.8954000000000001,0.9080399999999998,0.11610000000000001,0.17279999999999995,0.7919399999999999,9.0,-0.0,-0.0,9.0,0.0,0,0,1.0596801714217692,4.14345210550671,-3.0837719340849405,False,True,False,False,False,False,True,False,False,False,1
3.84,0.57,0.6,0.0,0.0,0.84,0.0,5.05,0.55,0.42,4.35,0.37,0.7,1.6,2.0,0.0,0,0.0,0.7603960396039604,1.0363636363636362,1.4285714285714286,0.0,0.0,1.2,0.0,0,0,0,0,1.3132799999999998,1.16655,0.0,1.12665,0.1467299999999998,-1.12665,0.0,0.0,0.0,4.0,0.0,0,0,13.132799999999998,0.9510047690865364,12.181795230913462,False,True,False,False,False,False,False,True,False,False,0
5.05,0.55,0.42,4.35,0.37,0.7,1.6,3.84,0.57,0.6,0.0,0.0,0.84,0.0,-2.0,0.0,0,0.0,1.3151041666666667,0.9649122807017545,0.7,43.49999999999999,3.6999999999999997,0.8333333333333333,16.0,0,0,0,0,1.16655,1.3132799999999998,1.12665,0.0,-0.1467299999999998,1.12665,-0.0,-0.0,-0.0,4.0,0.0,0,0,0.9510047690865364,13.132799999999998,-12.181795230913462,False,False,True,False,False,False,True,False,False,False,1
3.84,0.57,0.6,0.0,0.0,0.84,0.0,6.4,0.52,0.62,1.22,0.39,0.74,0.3,4.0,1.0,0,-10.0,0.6,1.096153846153846,0.9677419354838709,0.0,0.0,1.135135135135135,0.0,1,0,0,1,1.3132799999999998,2.0633600000000003,0.0,0.352092,-0.7500800000000005,-0.352092,4.0,0.0,-40.0,16.0,100.0,0,0,13.132799999999998,4.56402679100714,8.568773208992859,False,True,False,False,False,False,True,False,False,False,1
6.4,0.52,0.62,1.22,0.39,0.74,0.3,3.84,0.57,0.6,0.0,0.0,0.84,0.0,-4.0,-1.0,0,10.0,1.6666666666666667,0.912280701754386,1.0333333333333334,12.2,3.9,0.8809523809523809,2.9999999999999996,0,0,0,0,2.0633600000000003,1.3132799999999998,0.352092,0.0,0.7500800000000005,0.352092,4.0,-0.0,-40.0,16.0,100.0,0,0,4.56402679100714,13.132799999999998,-8.568773208992859,False,True,False,False,False,False,True,False,False,False,0
3.84,0.57,0.6,0.0,0.0,0.84,0.0,5.57,0.41,0.57,0.0,0.0,0.54,0.0,2.0,-1.0,0,3.0,0.689407540394973,1.3902439024390243,1.0526315789473684,0.0,0.0,1.5555555555555554,0.0,0,0,0,0,1.3132799999999998,1.301709,0.0,0.0,0.011570999999999776,0.0,-2.0,0.0,6.0,4.0,9.0,0,0,13.132799999999998,13.01709,0.1157099999999982,False,True,False,False,False,False,True,False,False,False,1
5.57,0.41,0.57,0.0,0.0,0.54,0.0,3.84,0.57,0.6,0.0,0.0,0.84,0.0,-2.0,1.0,0,-3.0,1.4505208333333335,0.7192982456140351,0.95,0.0,0.0,0.6428571428571429,0.0,0,0,0,1,1.301709,1.3132799999999998,0.0,0.0,-0.011570999999999776,0.0,-2.0,-0.0,6.0,4.0,9.0,0,0,13.01709,13.132799999999998,-0.1157099999999982,False,True,False,False,False,False,True,False,False,False,0
3.84,0.57,0.6,0.0,0.0,0.84,0.0,4.2,0.46,0.54,2.4,0.29,0.78,0.1,1.0,-1.0,0,-2.0,0.9142857142857143,1.2391304347826084,1.111111111111111,0.0,0.0,1.0769230769230769,0.0,0,0,0,0,1.3132799999999998,1.0432800000000002,0.0,0.54288,0.2699999999999996,-0.54288,-1.0,0.0,-2.0,1.0,4.0,0,0,13.132799999999998,1.6228222996515682,11.50997770034843,False,True,False,False,False,False,True,False,False,False,1
4.2,0.46,0.54,2.4,0.29,0.78,0.1,3.84,0.57,0.6,0.0,0.0,0.84,0.0,-1.0,1.0,0,2.0,1.09375,0.8070175438596492,0.9000000000000001,23.999999999999996,2.8999999999999995,0.9285714285714286,1.0,0,0,0,0,1.0432800000000002,1.3132799999999998,0.54288,0.0,-0.2699999999999996,0.54288,-1.0,-0.0,-2.0,1.0,4.0,0,0,1.6228222996515682,13.132799999999998,-11.50997770034843,False,True,False,False,False,False,True,False,False,False,0
3.21,0.42,0.47,0.0,0.0,0.0,0.0,5.12,0.69,0.56,12.8,0.46,0.0,0.0,2.0,1.0,20,4.0,0.626953125,0.6086956521739131,0.8392857142857142,0.0,0.0,0.0,0.0,0,0,1,0,0.6336539999999999,1.9783680000000001,0.0,0.0,-1.3447140000000002,0.0,2.0,40.0,8.0,4.0,16.0,400,0,6.336539999999999,19.78368,-13.447140000000001,False,True,False,False,False,False,True,False,False,False,0
5.12,0.69,0.56,12.8,0.46,0.0,0.0,3.21,0.42,0.47,0.0,0.0,0.0,0.0,-2.0,-1.0,-20,-4.0,1.5950155763239875,1.6428571428571428,1.1914893617021278,128.0,4.6,0.0,0.0,0,0,0,1,1.9783680000000001,0.6336539999999999,0.0,0.0,1.3447140000000002,0.0,2.0,40.0,8.0,4.0,16.0,400,0,19.78368,6.336539999999999,13.447140000000001,False,True,False,False,False,False,True,False,False,False,1
3.76,0.47,0.58,1.28,0.4,0.7,0.3,5.98,0.5,0.54,0.0,0.0,0.82,0.0,1.0,1.0,0,1.0,0.62876254180602,0.94,1.074074074074074,12.799999999999999,4.0,0.8536585365853658,2.9999999999999996,0,0,0,0,1.0249759999999999,1.6146000000000003,0.3584,0.0,-0.5896240000000004,0.3584,1.0,0.0,1.0,1.0,1.0,0,0,2.235986038394415,16.146,-13.910013961605586,False,True,False,False,False,False,True,False,False,False,0
5.98,0.5,0.54,0.0,0.0,0.82,0.0,3.76,0.47,0.58,1.28,0.4,0.7,0.3,-1.0,-1.0,0,-1.0,1.5904255319148939,1.0638297872340425,0.9310344827586208,0.0,0.0,1.1714285714285715,0.0,0,0,0,0,1.6146000000000003,1.0249759999999999,0.0,0.3584,0.5896240000000004,-0.3584,1.0,-0.0,1.0,1.0,1.0,0,0,16.146,2.235986038394415,13.910013961605586,False,True,False,False,False,False,True,False,False,False,1
3.76,0.47,0.58,1.28,0.4,0.7,0.3,2.35,0.46,0.48,3.06,0.46,0.5,1.3,2.0,2.0,0,0.0,1.5999999999999999,1.0217391304347825,1.2083333333333333,0.41830065359477125,0.8695652173913043,1.4,0.23076923076923075,0,0,0,0,1.0249759999999999,0.5188800000000001,0.3584,0.7038000000000001,0.5060959999999998,-0.3454000000000001,4.0,0.0,0.0,4.0,0.0,0,0,2.235986038394415,0.6455337148544414,1.5904523235399735,False,True,False,False,False,False,False,False,True,False,1
2.35,0.46,0.48,3.06,0.46,0.5,1.3,3.76,0.47,0.58,1.28,0.4,0.7,0.3,-2.0,-2.0,0,0.0,0.6250000000000001,0.9787234042553192,0.8275862068965517,2.390625,1.15,0.7142857142857143,4.333333333333334,0,0,0,0,0.5188800000000001,1.0249759999999999,0.7038000000000001,0.3584,-0.5060959999999998,0.3454000000000001,4.0,-0.0,-0.0,4.0,0.0,0,0,0.6455337148544414,2.235986038394415,-1.5904523235399735,False,False,False,True,False,False,True,False,False,False,0
3.76,0.47,0.58,1.28,0.4,0.7,0.3,5.03,0.4,0.56,0.33,0.24,0.47,0.3,4.0,0.0,0,4.0,0.7475149105367792,1.1749999999999998,1.0357142857142856,3.878787878787879,1.6666666666666667,1.4893617021276595,1.0,1,0,0,0,1.0249759999999999,1.1267200000000002,0.3584,0.037224,-0.10174400000000028,0.321176,0.0,0.0,16.0,16.0,16.0,0,0,2.235986038394415,8.210808604908763,-5.974822566514348,False,True,False,False,False,False,True,False,False,False,0
5.03,0.4,0.56,0.33,0.24,0.47,0.3,3.76,0.47,0.58,1.28,0.4,0.7,0.3,-4.0,0.0,0,-4.0,1.3377659574468086,0.8510638297872342,0.9655172413793105,0.2578125,0.6,0.6714285714285715,1.0,0,0,0,1,1.1267200000000002,1.0249759999999999,0.037224,0.3584,0.10174400000000028,-0.321176,-0.0,-0.0,16.0,16.0,16.0,0,0,8.210808604908763,2.235986038394415,5.974822566514348,False,True,False,False,False,False,True,False,False,False,1
3.76,0.47,0.58,1.28,0.4,0.7,0.3,4.16,0.41,0.55,0.79,0.2,0.67,0.4,3.0,0.0,0,1.0,0.9038461538461537,1.146341463414634,1.0545454545454545,1.620253164556962,2.0,1.044776119402985,0.7499999999999999,1,0,0,0,1.0249759999999999,0.93808,0.3584,0.10586000000000002,0.08689599999999986,0.25254,0.0,0.0,3.0,9.0,1.0,0,0,2.235986038394415,4.556883318760322,-2.3208972803659074,False,True,False,False,False,False,True,False,False,False,0
4.16,0.41,0.55,0.79,0.2,0.67,0.4,3.76,0.47,0.58,1.28,0.4,0.7,0.3,-3.0,0.0,0,-1.0,1.1063829787234043,0.8723404255319149,0.9482758620689656,0.6171875,0.5,0.9571428571428573,1.3333333333333335,0,0,0,0,0.93808,1.0249759999999999,0.10586000000000002,0.3584,-0.08689599999999986,-0.25254,-0.0,-0.0,3.0,9.0,1.0,0,0,4.556883318760322,2.235986038394415,2.3208972803659074,False,True,False,False,False,False,True,False,False,False,1
7.2,0.48,0.59,0.24,0.53,0.83,0.3,5.24,0.5,0.52,1.15,0.35,0.64,1.2,-3.0,2.0,-10,-3.0,1.3740458015267176,0.96,1.1346153846153846,0.20869565217391306,1.5142857142857145,1.296875,0.25,0,0,0,1,2.03904,1.3624,0.105576,0.2576,0.6766399999999999,-0.152024,-6.0,30.0,9.0,9.0,9.0,100,0,9.918667548741098,3.809843400447427,6.108824148293671,False,True,False,False,False,False,False,True,False,False,1
5.24,0.5,0.52,1.15,0.35,0.64,1.2,7.2,0.48,0.59,0.24,0.53,0.83,0.3,3.0,-2.0,10,3.0,0.7277777777777777,1.0416666666666667,0.8813559322033899,4.791666666666666,0.660377358490566,0.7710843373493976,4.0,1,0,1,0,1.3624,2.03904,0.2576,0.105576,-0.6766399999999999,0.152024,-6.0,30.0,9.0,9.0,9.0,100,0,3.809843400447427,9.918667548741098,-6.108824148293671,False,False,True,False,False,False,True,False,False,False,0
7.2,0.48,0.59,0.24,0.53,0.83,0.3,4.81,0.48,0.64,1.96,0.61,0.93,1.1,0.0,4.0,-10,5.0,1.496881496881497,1.0,0.9218749999999999,0.12244897959183673,0.8688524590163935,0.8924731182795698,0.2727272727272727,0,1,0,0,2.03904,1.4776319999999998,0.105576,1.1119080000000001,0.5614080000000001,-1.006332,0.0,-0.0,0.0,0.0,25.0,100,0,9.918667548741098,1.2192608679866785,8.69940668075442,False,True,False,False,False,False,True,False,False,False,0
4.81,0.48,0.64,1.96,0.61,0.93,1.1,7.2,0.48,0.59,0.24,0.53,0.83,0.3,0.0,-4.0,10,-5.0,0.6680555555555555,1.0,1.0847457627118644,8.166666666666666,1.150943396226415,1.1204819277108435,3.666666666666667,0,0,1,1,1.4776319999999998,2.03904,1.1119080000000001,0.105576,-0.5614080000000001,1.006332,-0.0,0.0,-0.0,0.0,25.0,100,0,1.2192608679866785,9.918667548741098,-8.69940668075442,False,True,False,False,False,False,True,False,False,False,1
7.2,0.48,0.59,0.24,0.53,0.83,0.3,6.59,0.58,0.51,0.1,0.14,0.68,0.0,-1.0,0.0,-10,-4.0,1.0925644916540214,0.8275862068965517,1.156862745098039,2.4,3.7857142857142856,1.2205882352941175,2.9999999999999996,0,0,0,1,2.03904,1.9493219999999998,0.105576,0.009520000000000002,0.08971800000000019,0.096056,-0.0,10.0,4.0,1.0,16.0,100,0,9.918667548741098,17.798776479181882,-7.880108930440784,False,True,False,False,False,False,True,False,False,False,1
6.59,0.58,0.51,0.1,0.14,0.68,0.0,7.2,0.48,0.59,0.24,0.53,0.83,0.3,1.0,0.0,10,4.0,0.9152777777777777,1.2083333333333333,0.864406779661017,0.4166666666666667,0.2641509433962264,0.819277108433735,0.0,0,0,1,0,1.9493219999999998,2.03904,0.009520000000000002,0.105576,-0.08971800000000019,-0.096056,0.0,10.0,4.0,1.0,16.0,100,0,17.798776479181882,9.918667548741098,7.880108930440784,False,True,False,False,False,False,True,False,False,False,0
7.2,0.48,0.59,0.24,0.53,0.83,0.3,3.45,0.41,0.61,0.93,0.47,0.75,0.3,-1.0,3.0,0,2.0,2.0869565217391304,1.170731707317073,0.9672131147540983,0.25806451612903225,1.1276595744680853,1.1066666666666667,1.0,0,1,0,0,2.03904,0.8628450000000001,0.105576,0.327825,1.1761949999999999,-0.22224899999999997,-3.0,-0.0,-2.0,1.0,4.0,0,0,9.918667548741098,2.0168176240285165,7.9018499247125815,False,True,False,False,False,False,False,True,False,False,1
3.45,0.41,0.61,0.93,0.47,0.75,0.3,7.2,0.48,0.59,0.24,0.53,0.83,0.3,1.0,-3.0,0,-2.0,0.4791666666666667,0.8541666666666666,1.033898305084746,3.8750000000000004,0.8867924528301886,0.9036144578313253,1.0,0,0,0,0,0.8628450000000001,2.03904,0.327825,0.105576,-1.1761949999999999,0.22224899999999997,-3.0,0.0,-2.0,1.0,4.0,0,0,2.0168176240285165,9.918667548741098,-7.9018499247125815,False,False,True,False,False,False,True,False,False,False,0
7.2,0.48,0.59,0.24,0.53,0.83,0.3,6.18,0.56,0.58,1.67,0.34,0.7,0.2,-2.0,5.0,0,-4.0,1.1650485436893205,0.857142857142857,1.0172413793103448,0.1437125748502994,1.5588235294117647,1.1857142857142857,1.4999999999999998,0,1,0,1,2.03904,2.007264,0.105576,0.39746,0.031775999999999804,-0.291884,-10.0,-0.0,8.0,4.0,16.0,0,0,9.918667548741098,4.0350259317332045,5.883641617007894,False,True,False,False,False,False,True,False,False,False,0
6.18,0.56,0.58,1.67,0.34,0.7,0.2,7.2,0.48,0.59,0.24,0.53,0.83,0.3,2.0,-5.0,0,4.0,0.8583333333333333,1.1666666666666667,0.983050847457627,6.958333333333333,0.6415094339622641,0.8433734939759036,0.6666666666666667,0,0,0,0,2.007264,2.03904,0.39746,0.105576,-0.031775999999999804,0.291884,-10.0,0.0,8.0,4.0,16.0,0,0,4.0350259317332045,9.918667548741098,-5.883641617007894,False,True,False,False,False,False,True,False,False,False,1
7.2,0.48,0.59,0.24,0.53,0.83,0.3,4.41,0.37,0.54,0.34,0.29,0.77,0.1,-3.0,0.0,0,-4.0,1.6326530612244898,1.2972972972972974,1.0925925925925926,0.7058823529411764,1.827586206896552,1.077922077922078,2.9999999999999996,0,0,0,1,2.03904,0.8811180000000001,0.105576,0.075922,1.157922,0.029654,-0.0,-0.0,12.0,9.0,16.0,0,0,9.918667548741098,5.008571980764202,4.910095567976896,False,True,False,False,False,False,True,False,False,False,1
4.41,0.37,0.54,0.34,0.29,0.77,0.1,7.2,0.48,0.59,0.24,0.53,0.83,0.3,3.0,0.0,0,4.0,0.6125,0.7708333333333334,0.9152542372881357,1.4166666666666667,0.5471698113207547,0.9277108433734941,0.33333333333333337,1,0,0,0,0.8811180000000001,2.03904,0.075922,0.105576,-1.157922,-0.029654,0.0,0.0,12.0,9.0,16.0,0,0,5.008571980764202,9.918667548741098,-4.910095567976896,False,True,False,False,False,False,True,False,False,False,0
7.2,0.48,0.59,0.24,0.53,0.83,0.3,6.18,0.56,0.58,1.67,0.34,0.7,0.2,-2.0,5.0,0,-4.0,1.1650485436893205,0.857142857142857,1.0172413793103448,0.1437125748502994,1.5588235294117647,1.1857142857142857,1.4999999999999998,0,1,0,1,2.03904,2.007264,0.105576,0.39746,0.031775999999999804,-0.291884,-10.0,-0.0,8.0,4.0,16.0,0,0,9.918667548741098,4.0350259317332045,5.883641617007894,False,True,False,False,False,False,True,False,False,False,0
6.18,0.56,0.58,1.67,0.34,0.7,0.2,7.2,0.48,0.59,0.24,0.53,0.83,0.3,2.0,-5.0,0,4.0,0.8583333333333333,1.1666666666666667,0.983050847457627,6.958333333333333,0.6415094339622641,0.8433734939759036,0.6666666666666667,0,0,0,0,2.007264,2.03904,0.39746,0.105576,-0.031775999999999804,0.291884,-10.0,0.0,8.0,4.0,16.0,0,0,4.0350259317332045,9.918667548741098,-5.883641617007894,False,True,False,False,False,False,True,False,False,False,1
7.2,0.48,0.59,0.24,0.53,0.83,0.3,6.18,0.56,0.58,1.67,0.34,0.7,0.2,-2.0,5.0,0,-4.0,1.1650485436893205,0.857142857142857,1.0172413793103448,0.1437125748502994,1.5588235294117647,1.1857142857142857,1.4999999999999998,0,1,0,1,2.03904,2.007264,0.105576,0.39746,0.031775999999999804,-0.291884,-10.0,-0.0,8.0,4.0,16.0,0,0,9.918667548741098,4.0350259317332045,5.883641617007894,False,True,False,False,False,False,True,False,False,False,0
6.18,0.56,0.58,1.67,0.34,0.7,0.2,7.2,0.48,0.59,0.24,0.53,0.83,0.3,2.0,-5.0,0,4.0,0.8583333333333333,1.1666666666666667,0.983050847457627,6.958333333333333,0.6415094339622641,0.8433734939759036,0.6666666666666667,0,0,0,0,2.007264,2.03904,0.39746,0.105576,-0.031775999999999804,0.291884,-10.0,0.0,8.0,4.0,16.0,0,0,4.0350259317332045,9.918667548741098,-5.883641617007894,False,True,False,False,False,False,True,False,False,False,1
7.2,0.48,0.59,0.24,0.53,0.83,0.3,3.77,0.4,0.65,2.29,0.31,0.65,0.3,1.0,5.0,10,-11.0,1.9098143236074272,1.2,0.9076923076923076,0.10480349344978165,1.7096774193548387,1.2769230769230768,1.0,0,1,1,1,2.03904,0.9802000000000001,0.105576,0.461435,1.05884,-0.355859,5.0,10.0,-11.0,1.0,121.0,100,0,9.918667548741098,1.745883316857695,8.172784231883403,False,True,False,False,False,False,True,False,False,False,1
3.77,0.4,0.65,2.29,0.31,0.65,0.3,7.2,0.48,0.59,0.24,0.53,0.83,0.3,-1.0,-5.0,-10,11.0,0.5236111111111111,0.8333333333333334,1.1016949152542375,9.541666666666668,0.5849056603773585,0.783132530120482,1.0,0,0,0,0,0.9802000000000001,2.03904,0.461435,0.105576,-1.05884,0.355859,5.0,10.0,-11.0,1.0,121.0,100,0,1.745883316857695,9.918667548741098,-8.172784231883403,False,True,False,False,False,False,True,False,False,False,0
7.2,0.48,0.59,0.24,0.53,0.83,0.3,5.24,0.5,0.52,1.15,0.35,0.64,1.2,-3.0,2.0,-10,-3.0,1.3740458015267176,0.96,1.1346153846153846,0.20869565217391306,1.5142857142857145,1.296875,0.25,0,0,0,1,2.03904,1.3624,0.105576,0.2576,0.6766399999999999,-0.152024,-6.0,30.0,9.0,9.0,9.0,100,0,9.918667548741098,3.809843400447427,6.108824148293671,False,True,False,False,False,False,False,True,False,False,0
